0.10	0.13
0.17	0.13
0.23	0.12
0.30	0.11
0.38	0.11
0.45	0.11
0.52	0.11
0.52	0.11
0.59	0.12
0.66	0.12
0.73	0.12
0.81	0.13
0.88	0.14
0.94	0.14
1.01	0.15
1.09	0.17
1.16	0.18
1.23	0.23
1.30	0.27
1.37	0.32
1.44	0.36
1.51	0.43
1.58	0.57
1.66	0.76
1.73	0.98
1.79	1.14
1.86	1.13
1.94	0.83
2.00	0.65
2.08	0.65
2.15	0.72
2.22	0.81
2.29	1.03
2.36	1.25
2.43	1.65
2.50	2.34
2.58	2.80
2.65	2.96
2.71	2.57
2.79	1.84
2.85	1.30
2.92	0.99
3.00	0.79
3.07	0.57
3.14	0.43
3.21	0.38
3.28	0.32
3.35	0.30
3.42	0.26
3.49	0.24
3.56	0.23
3.63	0.20
3.70	0.17
3.77	0.15
3.85	0.14
3.92	0.13
3.98	0.13
4.05	0.12
4.13	0.12
4.20	0.12
4.26	0.11
4.26	0.11
4.33	0.11
4.41	0.12
4.48	0.12
4.55	0.13
4.62	0.14
4.69	0.15
4.76	0.17
4.83	0.19
4.90	0.23
4.97	0.28
5.04	0.32
5.12	0.43
5.18	0.71
5.25	1.02
5.33	1.29
5.39	1.29
5.46	1.18
5.54	1.00
5.61	0.82
5.68	0.70
5.75	0.66
5.82	0.67
5.89	0.73
5.96	0.91
6.03	1.32
6.10	2.07
6.17	2.85
6.24	2.80
6.31	1.92
6.38	1.11
6.45	0.73
6.53	0.54
6.59	0.41
6.67	0.32
6.74	0.28
6.80	0.24
6.88	0.23
6.95	0.21
7.01	0.19
7.08	0.17
7.16	0.15
7.22	0.14
7.29	0.14
7.37	0.13
7.43	0.12
7.51	0.12
7.58	0.12
7.65	0.12
7.72	0.12
7.79	0.12
7.86	0.13
7.93	0.14
8.00	0.17
8.00	0.20
8.07	0.21
8.14	0.24
8.21	0.24
8.28	0.28
8.35	0.36
8.43	0.51
8.49	0.75
8.56	1.05
8.63	1.18
8.71	1.03
8.78	0.89
8.85	0.75
8.91	0.68
8.98	0.75
9.05	0.95
9.13	1.33
9.20	1.93
9.27	2.72
9.34	3.34
9.40	3.11
9.47	2.65
9.55	2.15
9.62	1.50
9.69	0.97
9.76	0.67
9.83	0.49
9.88	0.41
9.88	0.38
9.88	0.36
9.88	0.36
9.88	0.37
9.88	0.37
9.88	0.37
9.88	0.35
9.88	0.34
9.88	0.33
9.88	0.33
9.88	0.33
9.88	0.32
9.88	0.32
9.88	0.33
9.88	0.33
9.88	0.33
9.88	0.34
9.88	0.34
9.88	0.36
9.88	0.35
9.88	0.35
9.88	0.35
9.88	0.36
9.88	0.37
9.88	0.38
9.88	0.38
9.88	0.40
9.88	0.41
9.88	0.41
9.88	0.41
9.88	0.42
9.88	0.42
9.88	0.41
9.88	0.41
9.88	0.41
9.88	0.41
9.88	0.40
9.88	0.41
9.88	0.41
9.88	0.41
9.88	0.42
9.88	0.42
9.88	0.43
9.88	0.43
9.88	0.43
9.88	0.46
9.88	0.43
9.88	0.42
9.88	0.72
9.88	0.41
9.88	0.56
9.88	0.41
9.88	0.41
9.88	0.41
9.88	0.41
9.88	0.41
9.88	0.41
9.88	0.40
9.88	0.39
9.88	0.39
9.88	0.38
9.88	0.37
9.88	0.36
9.88	0.35
9.88	0.34
9.88	0.34
9.88	0.34
9.88	0.33
9.88	0.33
9.88	0.34
9.88	0.33
9.88	0.34
9.88	0.34
9.88	0.34
9.88	0.33
9.88	0.33
9.88	0.32
9.88	0.32
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.30
9.88	0.29
9.88	0.29
9.88	0.30
9.88	0.30
9.88	0.31
9.88	0.32
9.88	0.32
9.88	0.33
9.88	0.35
9.88	0.38
9.88	0.37
9.88	0.35
9.88	0.35
9.88	0.36
9.88	0.36
9.88	0.36
9.88	0.36
9.88	0.38
9.88	0.38
9.88	0.39
9.88	0.39
9.88	0.39
9.88	0.39
9.88	0.40
9.88	0.41
9.88	0.41
9.88	0.41
9.88	0.41
9.88	0.41
9.88	0.40
9.88	0.40
9.88	0.40
9.88	0.40
9.88	0.40
9.88	0.39
9.88	0.38
9.88	0.36
9.88	0.36
9.88	0.36
9.88	0.35
9.88	0.35
9.88	0.36
9.88	0.36
9.88	0.34
9.88	0.31
9.88	0.30
9.88	0.33
9.88	0.34
9.88	0.37
9.88	0.37
9.88	0.34
