  0,        0, 000
   1,        0, 000
   2,        0, 000
   3,        0, 000
   4,        0, 000
   5,        0, 000
   6,        0, 000
   7,        0, 000
   8,        0, 000
   9,        0, 000
  10,        0, 000
  11,        0, 000
  12,        0, 001
  13,      132, 001
  14,      307, 001
  15,      329, 001
  16,      294, 001
  17,      347, 001
  18,      323, 001
  19,      398, 001
  20,      480, 001
  21,      611, 001
  22,      664, 001
  23,      585, 001
  24,      468, 001
  25,      389, 001
  26,      370, 001
  27,      386, 001
  28,      402, 001
  29,      365, 001
  30,      352, 001
  31,      437, 000
  32,      405, 000
  33,      403, 000
  34,      431, 000
  35,      517, 000
  36,      460, 000
  37,      512, 000
  38,      536, 000
  39,      591, 000
  40,      629, 000
  41,      567, 000
  42,      595, 002
  43,      601, 002
  44,      682, 002
  45,      752, 002
  46,      860, 002
  47,      831, 002
  48,      774, 002
  49,      723, 002
  50,      669, 002
  51,      665, 002
  52,      693, 002
  53,      693, 002
  54,      738, 002
  55,      632, 000
  56,      708, 000
  57,      606, 000
  58,      652, 000
  59,      618, 000
  60,      602, 000
  61,      636, 000
  62,      585, 000
  63,      609, 000
  64,      644, 000
  65,      636, 000
  66,      596, 000
  67,      625, 000
  68,      635, 000
  69,      634, 000
  70,      658, 000
  71,      653, 000
  72,      629, 000
  73,      634, 000
  74,      663, 000
  75,      637, 000
  76,      609, 000
  77,      659, 000
  78,      605, 000
  79,      611, 000
  80,      567, 000
  81,      638, 000
  82,      572, 000
  83,      571, 000
  84,      566, 000
  85,      586, 000
  86,      595, 000
  87,      596, 000
  88,      576, 000
  89,      551, 000
  90,      555, 000
  91,      571, 000
  92,      608, 000
  93,      569, 003
  94,      564, 003
  95,      565, 003
  96,      602, 003
  97,      619, 003
  98,      609, 003
  99,      641, 003
 100,      647, 003
 101,      700, 003
 102,      683, 003
 103,      703, 003
 104,      738, 003
 105,      694, 003
 106,      731, 003
 107,      716, 003
 108,      713, 003
 109,      721, 003
 110,      699, 003
 111,      658, 003
 112,      696, 003
 113,      650, 003
 114,      638, 003
 115,      629, 003
 116,      618, 003
 117,      665, 003
 118,      619, 003
 119,      665, 003
 120,      647, 003
 121,      616, 003
 122,      604, 003
 123,      571, 003
 124,      597, 003
 125,      574, 003
 126,      609, 003
 127,      566, 003
 128,      566, 003
 129,      621, 003
 130,      548, 003
 131,      555, 003
 132,      510, 003
 133,      528, 003
 134,      472, 003
 135,      437, 003
 136,      466, 000
 137,      514, 000
 138,      423, 000
 139,      491, 000
 140,      443, 000
 141,      472, 000
 142,      460, 000
 143,      419, 000
 144,      461, 000
 145,      429, 000
 146,      418, 000
 147,      441, 000
 148,      450, 000
 149,      423, 000
 150,      426, 000
 151,      415, 000
 152,      366, 000
 153,      393, 000
 154,      393, 000
 155,      387, 000
 156,      357, 000
 157,      355, 000
 158,      364, 000
 159,      355, 000
 160,      366, 000
 161,      337, 000
 162,      345, 000
 163,      352, 000
 164,      300, 000
 165,      378, 000
 166,      349, 000
 167,      347, 000
 168,      318, 000
 169,      358, 000
 170,      332, 000
 171,      309, 000
 172,      337, 000
 173,      314, 000
 174,      312, 000
 175,      314, 000
 176,      353, 000
 177,      315, 000
 178,      320, 000
 179,      302, 000
 180,      322, 000
 181,      309, 000
 182,      317, 000
 183,      323, 000
 184,      285, 000
 185,      299, 000
 186,      335, 000
 187,      323, 000
 188,      314, 000
 189,      281, 000
 190,      301, 000
 191,      286, 000
 192,      303, 000
 193,      286, 000
 194,      320, 000
 195,      354, 000
 196,      275, 000
 197,      312, 000
 198,      275, 000
 199,      290, 000
 200,      323, 000
 201,      316, 000
 202,      304, 000
 203,      317, 000
 204,      313, 000
 205,      304, 000
 206,      307, 000
 207,      326, 000
 208,      333, 000
 209,      295, 000
 210,      313, 000
 211,      304, 000
 212,      305, 000
 213,      337, 000
 214,      300, 000
 215,      328, 000
 216,      336, 000
 217,      329, 000
 218,      360, 000
 219,      322, 000
 220,      293, 000
 221,      304, 000
 222,      296, 000
 223,      313, 000
 224,      284, 000
 225,      291, 000
 226,      309, 000
 227,      294, 000
 228,      257, 000
 229,      279, 000
 230,      259, 000
 231,      262, 000
 232,      243, 000
 233,      279, 000
 234,      204, 000
 235,      220, 000
 236,      222, 000
 237,      215, 000
 238,      185, 000
 239,      189, 000
 240,      177, 000
 241,      161, 000
 242,      170, 000
 243,      147, 000
 244,      135, 000
 245,      136, 000
 246,      103, 000
 247,      114, 000
 248,      124, 000
 249,      109, 000
 250,       96, 000
 251,      110, 000
 252,      104, 000
 253,      103, 000
 254,       87, 000
 255,       73, 000
 256,       77, 000
 257,       85, 000
 258,       83, 000
 259,       86, 000
 260,       82, 000
 261,       71, 000
 262,       90, 000
 263,       77, 000
 264,       77, 000
 265,       70, 000
 266,       69, 000
 267,       71, 000
 268,       54, 000
 269,       71, 000
 270,       59, 000
 271,       54, 000
 272,       62, 000
 273,       70, 000
 274,       61, 000
 275,       69, 000
 276,       57, 000
 277,       73, 000
 278,       56, 000
 279,       61, 000
 280,       67, 000
 281,       49, 000
 282,       44, 000
 283,       54, 000
 284,       54, 000
 285,       45, 000
 286,       47, 000
 287,       43, 000
 288,       68, 000
 289,       51, 000
 290,       46, 000
 291,       40, 000
 292,       57, 000
 293,       44, 000
 294,       53, 000
 295,       52, 000
 296,       48, 000
 297,       49, 000
 298,       55, 000
 299,       53, 000
 300,       54, 000
 301,       45, 000
 302,       55, 000
 303,       48, 000
 304,       60, 000
 305,       58, 000
 306,       75, 004
 307,       86, 004
 308,       72, 004
 309,      104, 004
 310,      125, 004
 311,      135, 004
 312,      171, 004
 313,      211, 004
 314,      242, 004
 315,      301, 004
 316,      376, 004
 317,      421, 004
 318,      522, 004
 319,      587, 004
 320,      680, 004
 321,      826, 004
 322,      911, 004
 323,     1023, 004
 324,     1079, 004
 325,     1200, 004
 326,     1353, 004
 327,     1497, 004
 328,     1502, 004
 329,     1588, 004
 330,     1709, 004
 331,     1759, 004
 332,     1770, 004
 333,     1707, 004
 334,     1712, 004
 335,     1711, 004
 336,     1584, 004
 337,     1462, 004
 338,     1460, 004
 339,     1266, 004
 340,     1118, 004
 341,     1013, 004
 342,      897, 004
 343,      750, 004
 344,      717, 004
 345,      569, 004
 346,      451, 004
 347,      363, 004
 348,      281, 004
 349,      220, 004
 350,      168, 004
 351,      138, 004
 352,      116, 004
 353,       85, 004
 354,       62, 004
 355,       42, 004
 356,       37, 004
 357,       25, 004
 358,       23, 004
 359,       13, 004
 360,       13, 000
 361,       12, 000
 362,       13, 000
 363,       10, 000
 364,        6, 000
 365,        7, 000
 366,        8, 000
 367,        7, 000
 368,        9, 000
 369,       11, 000
 370,        8, 000
 371,        8, 000
 372,        4, 000
 373,        6, 000
 374,        6, 000
 375,        4, 000
 376,        6, 000
 377,        6, 000
 378,        9, 000
 379,        7, 000
 380,        2, 000
 381,        5, 000
 382,        8, 000
 383,        1, 000
 384,        9, 000
 385,        4, 000
 386,        4, 000
 387,        9, 000
 388,        7, 000
 389,        8, 000
 390,        5, 000
 391,       11, 000
 392,        7, 000
 393,        8, 000
 394,        4, 000
 395,        2, 000
 396,        5, 000
 397,        5, 000
 398,        7, 000
 399,        4, 000
 400,        3, 000
 401,        7, 000
 402,        1, 000
 403,        6, 000
 404,       10, 000
 405,        5, 000
 406,        8, 000
 407,        4, 000
 408,        9, 000
 409,        6, 000
 410,        5, 000
 411,        8, 000
 412,        6, 000
 413,        7, 000
 414,        5, 000
 415,        3, 000
 416,        7, 000
 417,        6, 000
 418,       10, 000
 419,        3, 000
 420,       10, 000
 421,        8, 000
 422,        6, 000
 423,        6, 000
 424,        5, 000
 425,        4, 000
 426,        7, 000
 427,        4, 000
 428,        5, 000
 429,        6, 000
 430,        8, 000
 431,        8, 000
 432,        5, 000
 433,        4, 000
 434,        5, 000
 435,        7, 000
 436,        8, 000
 437,        3, 000
 438,        5, 000
 439,        9, 000
 440,        5, 000
 441,        9, 000
 442,        3, 000
 443,        9, 000
 444,        8, 000
 445,        5, 000
 446,       15, 000
 447,        7, 000
 448,        6, 000
 449,        7, 000
 450,       12, 000
 451,        5, 000
 452,        7, 000
 453,        6, 000
 454,        7, 000
 455,        5, 000
 456,        8, 000
 457,       15, 000
 458,        3, 000
 459,        5, 000
 460,        3, 000
 461,        6, 000
 462,        5, 000
 463,        9, 000
 464,        7, 000
 465,        4, 000
 466,        7, 000
 467,        6, 000
 468,        9, 000
 469,        2, 000
 470,        4, 000
 471,        5, 000
 472,        7, 000
