0	0	1
1	0	1
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	1282	0
14	3639	0
15	6671	0
16	11902	0
17	15783	0
18	13815	0
19	8094	0
20	4453	0
21	2831	0
22	2315	0
23	2302	0
24	2197	0
25	2180	0
26	2231	0
27	2242	0
28	2169	0
29	2273	0
30	2273	0
31	2196	0
32	2177	0
33	2191	0
34	2182	0
35	2163	0
36	2180	0
37	2245	0
38	2116	0
39	2125	0
40	2149	0
41	2107	0
42	2131	0
43	2133	0
44	2155	0
45	2053	0
46	2079	0
47	2160	0
48	2145	0
49	2140	0
50	2147	0
51	2174	0
52	2084	0
53	2158	0
54	2101	0
55	2052	0
56	2167	0
57	2160	2
58	2138	2
59	2268	2
60	2267	2
61	2186	2
62	2324	2
63	2302	2
64	2386	2
65	2460	2
66	2563	2
67	2659	2
68	2560	2
69	2697	2
70	2576	2
71	2553	2
72	2507	2
73	2585	2
74	2375	2
75	2394	2
76	2418	2
77	2321	2
78	2361	2
79	2344	2
80	2318	2
81	2280	2
82	2280	2
83	2283	2
84	2223	2
85	2209	2
86	2282	0
87	2202	0
88	2077	0
89	2235	0
90	2172	0
91	2096	0
92	2125	0
93	2103	0
94	2058	0
95	2105	0
96	2069	0
97	2027	0
98	2014	0
99	2039	0
100	2044	0
101	1996	0
102	1984	0
103	1970	0
104	2007	0
105	1907	0
106	2025	0
107	2029	0
108	1996	0
109	1921	0
110	1912	0
111	1945	0
112	1978	0
113	1926	0
114	1862	0
115	1889	0
116	1966	0
117	1883	0
118	1942	0
119	1924	0
120	1909	0
121	1876	0
122	1981	0
123	1929	0
124	1890	0
125	1898	0
126	1847	0
127	1938	0
128	1957	0
129	1973	0
130	1932	0
131	1864	0
132	1876	0
133	1920	0
134	1908	0
135	1858	0
136	1973	0
137	1883	0
138	1972	0
139	1924	0
140	1856	0
141	1937	0
142	1845	0
143	1868	0
144	1824	0
145	1819	0
146	1861	0
147	1929	0
148	1793	0
149	1714	0
150	1680	0
151	1629	0
152	1631	0
153	1536	0
154	1377	0
155	1332	0
156	1311	0
157	1233	0
158	1117	0
159	989	0
160	1011	0
161	893	0
162	841	0
163	725	0
164	744	0
165	612	0
166	597	0
167	537	0
168	492	0
169	492	0
170	478	0
171	430	0
172	435	0
173	361	0
174	419	0
175	357	0
176	380	0
177	326	0
178	331	0
179	330	0
180	354	0
181	324	0
182	322	0
183	355	0
184	344	0
185	358	0
186	404	0
187	448	0
188	473	0
189	562	0
190	628	3
191	768	3
192	932	3
193	1026	3
194	1120	3
195	1429	3
196	1662	3
197	1881	3
198	2265	3
199	2563	3
200	2932	3
201	3432	3
202	3914	3
203	4499	3
204	5016	3
205	5387	3
206	6048	3
207	6595	3
208	7276	3
209	7584	3
210	8112	3
211	8468	3
212	8927	3
213	8950	3
214	9149	3
215	9204	3
216	8870	3
217	8798	3
218	8446	3
219	7968	3
220	7486	3
221	6957	3
222	6344	3
223	5894	3
224	5139	3
225	4476	3
226	3867	3
227	3300	3
228	2880	3
229	2331	3
230	1947	3
231	1531	3
232	1201	3
233	967	3
234	714	3
235	587	3
236	466	3
237	319	3
238	262	3
239	201	0
240	158	0
241	119	0
242	98	0
243	91	0
244	59	0
245	63	0
246	52	0
247	46	0
248	54	0
249	52	0
250	47	0
251	35	0
252	49	0
253	42	0
254	43	0
255	48	0
256	40	0
257	37	0
258	38	0
259	46	0
260	37	0
261	34	0
262	38	0
263	39	0
264	37	0
265	39	0
266	34	0
267	37	0
268	38	0
269	45	0
270	21	0
271	34	0
272	37	0
273	39	0
274	29	0
275	31	0
276	30	0
277	31	0
278	35	0
279	30	0
280	28	0
281	37	0
282	32	0
283	23	0
284	34	0
285	39	0
286	22	0
287	32	0
288	18	0
289	32	0
290	18	0
291	34	0
292	25	0
293	21	0
294	30	0
295	26	0
296	26	0
297	23	0
298	27	0
299	25	0
300	18	0
301	29	0
302	18	0
303	28	0
304	19	0
305	24	0
306	18	0
307	27	0
308	10	0
309	19	0
310	20	0
311	23	0
312	29	0
313	21	0
314	20	0
315	31	0
316	20	0
317	26	0
318	31	0
319	15	0
320	21	0
321	30	0
322	15	0
323	14	0
324	23	0
325	21	0
326	14	0
327	18	0
328	24	0
329	20	0
330	24	0
331	18	0
332	22	0
333	22	0
334	16	0
335	16	0
336	11	0
337	23	0
338	12	0
339	15	0
340	18	0
341	16	0
342	11	0
343	12	0
344	18	0
345	18	0
346	17	0
347	14	0
348	21	0
349	14	0
350	23	0
351	13	0
352	8	0
353	15	0
354	20	0
355	24	0
356	18	0
357	24	0
358	11	0
359	8	0
360	20	0
361	17	0
362	15	0
363	18	0
364	11	0
365	18	0
366	11	0
367	17	0
368	16	0
369	17	0
370	16	0
371	16	0
372	12	0
373	16	0
374	5	0
375	10	0
376	8	0
377	5	0
378	17	0
379	11	0
380	9	0
381	14	0
382	18	0
383	12	0
384	8	0
385	11	0
386	16	0
387	9	0
