2.86; 2.62; -2.61052e+16; 4.59093e-41
2.93; 2.08; 0; 0
3; 1.46; -2.61085e+16; 4.59093e-41
3.08; 0.98; -2.61051e+16; 4.59093e-41
3.15; 0.71; -2.61051e+16; 4.59093e-41
3.21; 0.54; -2.61051e+16; 4.59093e-41
3.29; 0.42; -2.61051e+16; 4.59093e-41
3.36; 0.35; -2.61051e+16; 4.59093e-41
3.43; 0.29; -2.61051e+16; 4.59093e-41
3.5; 0.27; -2.61051e+16; 4.59093e-41
3.58; 0.24; -2.61051e+16; 4.59093e-41
3.65; 0.23; -2.61051e+16; 4.59093e-41
3.72; 0.2; -2.61051e+16; 4.59093e-41
3.79; 0.18; -2.61051e+16; 4.59093e-41
3.87; 0.16; -2.61051e+16; 4.59093e-41
3.94; 0.14; -2.61051e+16; 4.59093e-41
4; 0.13; -2.61051e+16; 4.59093e-41
4; 0.13; -2.61051e+16; 4.59093e-41
4.08; 0.12; -2.61051e+16; 4.59093e-41
4.15; 0.12; -2.61051e+16; 4.59093e-41
4.22; 0.12; -2.61051e+16; 4.59093e-41
4.29; 0.11; -2.61051e+16; 4.59093e-41
4.37; 0.12; -2.61051e+16; 4.59093e-41
4.43; 0.12; -2.61051e+16; 4.59093e-41
4.51; 0.13; -2.61051e+16; 4.59093e-41
4.58; 0.13; -2.61051e+16; 4.59093e-41
4.65; 0.14; -2.61051e+16; 4.59093e-41
4.72; 0.15; -2.61051e+16; 4.59093e-41
4.79; 0.18; -2.61051e+16; 4.59093e-41
4.87; 0.21; -2.61051e+16; 4.59093e-41
4.94; 0.24; -2.61051e+16; 4.59093e-41
5.01; 0.28; -2.61051e+16; 4.59093e-41
5.08; 0.34; -2.61051e+16; 4.59093e-41
5.16; 0.43; -2.61051e+16; 4.59093e-41
5.22; 0.58; -2.61051e+16; 4.59093e-41
5.3; 0.81; -2.61051e+16; 4.59093e-41
5.37; 1.1; -2.61051e+16; 4.59093e-41
5.44; 1.29; -2.61051e+16; 4.59093e-41
5.51; 1.2; -2.61051e+16; 4.59093e-41
5.58; 0.94; -2.61051e+16; 4.59093e-41
5.66; 0.74; -2.61051e+16; 4.59093e-41
5.73; 0.67; -2.61051e+16; 4.59093e-41
5.8; 0.67; -2.61051e+16; 4.59093e-41
5.87; 0.73; -2.61051e+16; 4.59093e-41
5.94; 0.88; -2.61051e+16; 4.59093e-41
6.01; 1.17; -2.61051e+16; 4.59093e-41
6.08; 1.74; -2.61051e+16; 4.59093e-41
6.16; 2.31; -2.61051e+16; 4.59093e-41
6.23; 2.78; -2.61051e+16; 4.59093e-41
6.3; 2.71; -2.61051e+16; 4.59093e-41
6.37; 2.04; -2.61051e+16; 4.59093e-41
6.45; 1.36; -2.61051e+16; 4.59093e-41
6.51; 0.89; -2.61051e+16; 4.59093e-41
6.58; 0.61; -2.61051e+16; 4.59093e-41
6.66; 0.45; -2.61051e+16; 4.59093e-41
6.73; 0.35; -2.61051e+16; 4.59093e-41
6.8; 0.29; -2.61051e+16; 4.59093e-41
6.88; 0.26; -2.61051e+16; 4.59093e-41
6.95; 0.24; -2.61051e+16; 4.59093e-41
7.01; 0.23; -2.61051e+16; 4.59093e-41
7.08; 0.21; -2.61051e+16; 4.59093e-41
7.16; 0.18; -2.61051e+16; 4.59093e-41
7.23; 0.15; -2.61051e+16; 4.59093e-41
7.3; 0.14; -2.61051e+16; 4.59093e-41
7.37; 0.14; -2.61051e+16; 4.59093e-41
7.45; 0.13; -2.61051e+16; 4.59093e-41
7.51; 0.12; -2.61051e+16; 4.59093e-41
7.58; 0.12; -2.61051e+16; 4.59093e-41
7.66; 0.12; -2.61051e+16; 4.59093e-41
7.73; 0.12; -2.61051e+16; 4.59093e-41
7.73; 0.12; -2.61051e+16; 4.59093e-41
7.8; 0.13; -2.61051e+16; 4.59093e-41
7.88; 0.14; -2.61051e+16; 4.59093e-41
7.95; 0.15; -2.61051e+16; 4.59093e-41
8.02; 0.15; -2.61051e+16; 4.59093e-41
8.09; 0.17; -2.61051e+16; 4.59093e-41
8.16; 0.2; -2.61051e+16; 4.59093e-41
8.23; 0.24; -2.61051e+16; 4.59093e-41
8.3; 0.29; -2.61051e+16; 4.59093e-41
8.38; 0.35; -2.61051e+16; 4.59093e-41
8.45; 0.46; -2.61051e+16; 4.59093e-41
8.52; 0.61; -2.61051e+16; 4.59093e-41
8.59; 0.85; -2.61051e+16; 4.59093e-41
8.66; 1.09; -2.61051e+16; 4.59093e-41
8.73; 1.16; -2.61051e+16; 4.59093e-41
8.8; 0.98; -2.61051e+16; 4.59093e-41
8.88; 0.78; -2.61051e+16; 4.59093e-41
8.95; 0.67; -2.61051e+16; 4.59093e-41
9.02; 0.65; -2.61051e+16; 4.59093e-41
9.09; 0.69; -2.61051e+16; 4.59093e-41
9.16; 0.8; -2.61051e+16; 4.59093e-41
9.23; 1.04; -2.61051e+16; 4.59093e-41
9.3; 1.52; -2.61051e+16; 4.59093e-41
9.38; 2.25; -2.61051e+16; 4.59093e-41
9.45; 2.94; -2.61051e+16; 4.59093e-41
9.52; 2.94; -2.61051e+16; 4.59093e-41
9.59; 2.21; -2.61051e+16; 4.59093e-41
9.66; 1.45; -2.61051e+16; 4.59093e-41
9.73; 0.95; -2.61051e+16; 4.59093e-41
9.8; 0.67; -2.61051e+16; 4.59093e-41
9.87; 0.51; -2.61051e+16; 4.59093e-41
9.88; 0.47; -2.61051e+16; 4.59093e-41
9.88; 0.45; -2.61051e+16; 4.59093e-41
9.88; 0.43; -2.61051e+16; 4.59093e-41
9.88; 0.42; -2.61051e+16; 4.59093e-41
9.88; 0.41; -2.61051e+16; 4.59093e-41
9.88; 0.4; -2.61051e+16; 4.59093e-41
9.88; 0.39; -2.61051e+16; 4.59093e-41
9.88; 0.39; -2.61051e+16; 4.59093e-41
9.88; 0.38; -2.61051e+16; 4.59093e-41
9.88; 0.37; -2.61051e+16; 4.59093e-41
9.88; 0.36; -2.61051e+16; 4.59093e-41
9.88; 0.36; -2.61051e+16; 4.59093e-41
9.88; 0.35; -2.61051e+16; 4.59093e-41
9.88; 0.35; -2.61051e+16; 4.59093e-41
9.88; 0.35; -2.61051e+16; 4.59093e-41
9.88; 0.34; -2.61051e+16; 4.59093e-41
9.88; 0.34; -2.61051e+16; 4.59093e-41
9.88; 0.34; -2.61051e+16; 4.59093e-41
9.88; 0.34; -2.61051e+16; 4.59093e-41
9.88; 0.34; -2.61051e+16; 4.59093e-41
9.88; 0.33; -2.61051e+16; 4.59093e-41
9.88; 0.33; -2.61051e+16; 4.59093e-41
9.88; 0.33; -2.61051e+16; 4.59093e-41
9.88; 0.33; -2.61051e+16; 4.59093e-41
9.88; 0.33; -2.61051e+16; 4.59093e-41
9.88; 0.33; -2.61051e+16; 4.59093e-41
9.88; 0.33; -2.61051e+16; 4.59093e-41
9.88; 0.33; -2.61051e+16; 4.59093e-41
9.88; 0.33; -2.61051e+16; 4.59093e-41
9.88; 0.33; -2.61051e+16; 4.59093e-41
9.88; 0.33; -2.61051e+16; 4.59093e-41
9.88; 0.33; -2.61051e+16; 4.59093e-41
9.88; 0.33; -2.61051e+16; 4.59093e-41
9.88; 0.33; -2.61051e+16; 4.59093e-41
9.88; 0.33; -2.61051e+16; 4.59093e-41
9.88; 0.33; -2.61051e+16; 4.59093e-41
9.88; 0.33; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.33; -2.61052e+16; 4.59093e-41
9.88; 0.33; 0; 0
9.88; 0.32; 0; 0
9.88; 0.33; 0; 0
9.88; 0.33; 0; 0
9.88; 0.33; 0; 0
9.88; 0.33; 0; 0
9.88; 0.33; 0; 0
9.88; 0.33; 0; 0
9.88; 0.32; 0; 0
9.88; 0.31; 0; 0
9.88; 0.31; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.31; 0; 0
9.88; 0.31; 0; 0
9.88; 0.31; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.3; 0; 0
9.88; 0.29; 0; 0
9.88; 0.29; 0; 0
9.88; 0.29; 0; 0
9.88; 0.29; 0; 0
9.88; 0.28; 0; 0
9.88; 0.28; 0; 0
9.88; 0.28; 0; 0
9.88; 0.28; 0; 0
9.88; 0.28; 0; 0
9.88; 0.28; 0; 0
9.88; 0.28; 0; 0
9.88; 0.29; 0; 0
9.88; 0.31; 0; 0
9.88; 0.32; 0; 0
9.88; 0.32; 0; 0
9.88; 0.29; 0; 0
9.88; 0.27; 0; 0
9.88; 0.27; 0; 0
9.88; 0.27; 0; 0
9.88; 0.27; 0; 0
9.88; 0.27; 0; 0
9.88; 0.27; 0; 0
9.88; 0.27; 0; 0
9.88; 0.27; 0; 0
9.88; 0.27; 0; 0
9.88; 0.27; 0; 0
9.88; 0.26; 0; 0
9.88; 0.26; 0; 0
9.88; 0.26; 0; 0
9.88; 0.26; 0; 0
9.88; 0.27; 0; 0
9.88; 0.27; 0; 0
9.88; 0.27; 0; 0
9.88; 0.26; 0; 0
9.88; 0.26; 0; 0
9.88; 0.24; 0; 0
9.88; 0.25; 0; 0
9.88; 0.24; 0; 0
9.88; 0.26; 0; 0
9.88; 0.26; 0; 0
9.88; 0.26; 0; 0
9.88; 0.26; 0; 0
9.88; 0.26; 0; 0
9.88; 0.26; 0; 0
9.88; 0.26; 0; 0
9.88; 0.26; 0; 0
9.88; 0.26; 0; 0
9.88; 0.27; 0; 0
9.88; 0.27; 0; 0
9.88; 0.28; 0; 0
9.88; 0.27; 0; 0
9.88; 0.27; 0; 0
9.88; 0.27; 0; 0
9.88; 0.27; 0; 0
9.88; 0.27; 0; 0
9.88; 0.27; 0; 0
9.88; 0.27; 0; 0
9.88; 0.27; 0; 0
9.88; 0.27; 0; 0
9.88; 0.27; 0; 0
9.88; 0.28; 0; 0
ChiSquared: 0
0.07; 0.21; 0; 0
0.14; 0.19; 0; 0
0.2; 0.17; 0; 0
0.28; 0.15; 0; 0
0.35; 0.14; 0; 0
0.42; 0.13; 0; 0
0.49; 0.12; 0; 0
0.49; 0.11; 2.62129e-22; 3.07991e-41
0.56; 0.11; 0; 0
0.64; 0.1; 0; 0
0.7; 0.1; 0; 0
0.78; 0.1; 0; 0
0.84; 0.1; 0; 0
0.92; 0.11; 0; 0
0.98; 0.12; 0; 0
1.06; 0.12; 2.6321e-22; 3.07991e-41
1.13; 0.14; 0; 0
1.2; 0.15; 0; 0
1.27; 0.17; 0; 0
1.34; 0.19; 0; 0
1.41; 0.22; 0; 0
1.48; 0.26; 0; 0
1.55; 0.34; 0; 0
1.63; 0.48; 2.62096e-22; 3.07991e-41
1.7; 0.69; 0; 0
1.76; 0.9; 0; 0
1.83; 0.97; 0; 0
1.91; 0.94; 0; 0
1.98; 0.84; 0; 0
2.04; 0.72; 0; 0
2.12; 0.65; 0; 0
2.19; 0.64; 5.38096e-22; 3.07991e-41
2.26; 0.67; 0; 0
2.33; 0.74; 0; 0
2.4; 0.86; 0; 0
2.47; 1.1; 0; 0
2.54; 1.5; 0; 0
2.61; 2.07; 0; 0
2.68; 2.68; 0; 0
2.75; 3.27; 2.16588e-22; 3.07991e-41
2.83; 3.33; 0; 0
2.9; 2.82; 0; 0
2.96; 2.17; 0; 0
3.04; 1.55; 0; 0
3.1; 1.03; 0; 0
3.17; 0.76; 0; 0
3.25; 0.56; 2.55866e-23; 3.07991e-41
3.31; 0.47; 2.55936e-23; 3.07991e-41
3.39; 0.38; 2.58126e-22; 3.07991e-41
3.46; 0.34; -2.61052e+16; 4.59093e-41
3.53; 0.29; -2.61052e+16; 4.59093e-41
3.6; 0.28; 0; 0
3.67; 0.26; -2.61053e+16; 4.59093e-41
3.74; 0.22; -2.61051e+16; 4.59093e-41
3.81; 0.2; -2.61052e+16; 4.59093e-41
3.88; 0.18; 0; 0
3.95; 0.17; -2.61056e+16; 4.59093e-41
4.02; 0.14; -2.61051e+16; 4.59093e-41
4.09; 0.14; -2.61051e+16; 4.59093e-41
4.17; 0.13; -2.61051e+16; 4.59093e-41
4.24; 0.12; -2.61051e+16; 4.59093e-41
4.24; 0.11; -2.61051e+16; 4.59093e-41
4.3; 0.11; -2.61052e+16; 4.59093e-41
4.38; 0.1; 0; 0
4.45; 0.1; -2.61056e+16; 4.59093e-41
4.51; 0.1; -2.61051e+16; 4.59093e-41
4.58; 0.1; -2.61051e+16; 4.59093e-41
4.66; 0.11; -2.61051e+16; 4.59093e-41
4.72; 0.12; -2.61051e+16; 4.59093e-41
4.79; 0.14; -2.61051e+16; 4.59093e-41
4.87; 0.15; -2.61051e+16; 4.59093e-41
4.94; 0.18; -2.61052e+16; 4.59093e-41
5.01; 0.2; 2.05884e-22; 3.07991e-41
5.08; 0.23; -2.61051e+16; 4.59093e-41
5.15; 0.24; -2.61051e+16; 4.59093e-41
5.22; 0.29; -2.61051e+16; 4.59093e-41
5.29; 0.39; -2.61051e+16; 4.59093e-41
5.36; 0.49; -2.61051e+16; 4.59093e-41
5.43; 0.68; -2.61051e+16; 4.59093e-41
5.5; 0.9; -2.61051e+16; 4.59093e-41
5.58; 1.03; -2.61051e+16; 4.59093e-41
5.64; 0.92; -2.61051e+16; 4.59093e-41
5.71; 0.73; -2.61051e+16; 4.59093e-41
5.79; 0.66; -2.61051e+16; 4.59093e-41
5.86; 0.67; -2.61051e+16; 4.59093e-41
5.92; 0.79; -2.61051e+16; 4.59093e-41
6; 0.91; -2.61051e+16; 4.59093e-41
6.07; 1.11; -2.61051e+16; 4.59093e-41
6.13; 1.48; -2.61051e+16; 4.59093e-41
6.21; 2.03; -2.61051e+16; 4.59093e-41
6.28; 2.69; -2.61051e+16; 4.59093e-41
6.35; 3.04; -2.61051e+16; 4.59093e-41
6.42; 2.79; -2.61051e+16; 4.59093e-41
6.49; 2.16; -2.61051e+16; 4.59093e-41
6.56; 1.57; -2.61051e+16; 4.59093e-41
6.63; 1.11; -2.61051e+16; 4.59093e-41
6.7; 0.76; -2.61051e+16; 4.59093e-41
6.77; 0.57; -2.61051e+16; 4.59093e-41
6.84; 0.45; -2.61051e+16; 4.59093e-41
6.91; 0.33; -2.61051e+16; 4.59093e-41
6.98; 0.26; -2.61051e+16; 4.59093e-41
7.05; 0.23; -2.61051e+16; 4.59093e-41
7.12; 0.2; -2.61051e+16; 4.59093e-41
7.19; 0.18; -2.61051e+16; 4.59093e-41
7.26; 0.17; -2.61051e+16; 4.59093e-41
7.33; 0.15; -2.61051e+16; 4.59093e-41
7.4; 0.14; -2.61051e+16; 4.59093e-41
7.47; 0.13; -2.61052e+16; 4.59093e-41
7.54; 0.13; -2.61073e+16; 4.59093e-41
7.62; 0.2; -2.61051e+16; 4.59093e-41
7.68; 0.12; -2.61051e+16; 4.59093e-41
7.75; 0.11; -2.61051e+16; 4.59093e-41
7.83; 0.1; -2.61051e+16; 4.59093e-41
7.89; 0.11; -2.61051e+16; 4.59093e-41
7.96; 0.11; -2.61051e+16; 4.59093e-41
7.96; 0.12; -2.61051e+16; 4.59093e-41
8.04; 0.12; -2.61051e+16; 4.59093e-41
8.11; 0.13; -2.61051e+16; 4.59093e-41
8.18; 0.13; -2.61051e+16; 4.59093e-41
8.24; 0.14; -2.61051e+16; 4.59093e-41
8.31; 0.16; -2.61051e+16; 4.59093e-41
8.38; 0.18; -2.61051e+16; 4.59093e-41
8.46; 0.21; -2.61051e+16; 4.59093e-41
8.53; 0.26; -2.61051e+16; 4.59093e-41
8.6; 0.35; -2.61051e+16; 4.59093e-41
8.66; 0.52; -2.61051e+16; 4.59093e-41
8.74; 0.74; -2.61051e+16; 4.59093e-41
8.81; 0.94; -2.61051e+16; 4.59093e-41
8.88; 1.03; -2.61051e+16; 4.59093e-41
8.95; 0.94; -2.61051e+16; 4.59093e-41
9.02; 0.74; -2.61051e+16; 4.59093e-41
9.09; 0.66; -2.61051e+16; 4.59093e-41
9.16; 0.69; -2.61051e+16; 4.59093e-41
9.23; 0.77; -2.61051e+16; 4.59093e-41
9.3; 0.88; -2.61051e+16; 4.59093e-41
9.37; 1.1; -2.61051e+16; 4.59093e-41
9.44; 1.6; -2.61051e+16; 4.59093e-41
9.51; 2.63; -2.61051e+16; 4.59093e-41
9.58; 3.56; -2.61051e+16; 4.59093e-41
9.65; 2.94; -2.61051e+16; 4.59093e-41
9.72; 2.19; -2.61051e+16; 4.59093e-41
9.79; 1.46; -2.61051e+16; 4.59093e-41
9.86; 0.98; -2.61051e+16; 4.59093e-41
9.88; 0.79; -2.61052e+16; 4.59093e-41
9.88; 0.72; 0; 0
9.88; 0.78; 2.72241e-22; 3.07991e-41
9.88; 0.81; -2.61051e+16; 4.59093e-41
9.88; 0.75; -2.61051e+16; 4.59093e-41
9.88; 0.7; -2.61051e+16; 4.59093e-41
9.88; 0.69; -2.61051e+16; 4.59093e-41
9.88; 0.72; -2.61051e+16; 4.59093e-41
9.88; 0.71; -2.61051e+16; 4.59093e-41
9.88; 0.65; -2.61051e+16; 4.59093e-41
9.88; 0.68; -2.61051e+16; 4.59093e-41
9.88; 0.59; -2.61051e+16; 4.59093e-41
9.88; 0.59; -2.61051e+16; 4.59093e-41
9.88; 0.58; -2.61051e+16; 4.59093e-41
9.88; 0.59; -2.61051e+16; 4.59093e-41
9.88; 0.58; -2.61051e+16; 4.59093e-41
9.88; 0.59; -2.61051e+16; 4.59093e-41
9.88; 0.56; -2.61051e+16; 4.59093e-41
9.88; 0.57; -2.61051e+16; 4.59093e-41
9.88; 0.57; -2.61051e+16; 4.59093e-41
9.88; 0.57; -2.61051e+16; 4.59093e-41
9.88; 0.57; -2.61051e+16; 4.59093e-41
9.88; 0.57; -2.61051e+16; 4.59093e-41
9.88; 0.63; -2.61051e+16; 4.59093e-41
9.88; 0.59; -2.61051e+16; 4.59093e-41
9.88; 0.54; -2.61051e+16; 4.59093e-41
9.88; 0.54; -2.61051e+16; 4.59093e-41
9.88; 0.51; -2.61051e+16; 4.59093e-41
9.88; 0.51; -2.61051e+16; 4.59093e-41
9.88; 0.45; -2.61051e+16; 4.59093e-41
9.88; 0.41; -2.61051e+16; 4.59093e-41
9.88; 0.42; -2.61051e+16; 4.59093e-41
9.88; 0.4; -2.61051e+16; 4.59093e-41
9.88; 0.38; -2.61051e+16; 4.59093e-41
9.88; 0.35; -2.61051e+16; 4.59093e-41
9.88; 0.35; -2.61051e+16; 4.59093e-41
9.88; 0.35; -2.61051e+16; 4.59093e-41
9.88; 0.35; -2.61051e+16; 4.59093e-41
9.88; 0.36; -2.61051e+16; 4.59093e-41
9.88; 0.36; -2.61051e+16; 4.59093e-41
9.88; 0.34; -2.61051e+16; 4.59093e-41
9.88; 0.33; -2.61051e+16; 4.59093e-41
9.88; 0.3; -2.61051e+16; 4.59093e-41
9.88; 0.28; -2.61051e+16; 4.59093e-41
9.88; 0.27; -2.61051e+16; 4.59093e-41
9.88; 0.28; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.34; -2.61051e+16; 4.59093e-41
9.88; 0.35; -2.61051e+16; 4.59093e-41
9.88; 0.35; -2.61051e+16; 4.59093e-41
9.88; 0.33; -2.61051e+16; 4.59093e-41
9.88; 0.3; -2.61051e+16; 4.59093e-41
9.88; 0.29; -2.61051e+16; 4.59093e-41
9.88; 0.3; -2.61051e+16; 4.59093e-41
9.88; 0.3; -2.61051e+16; 4.59093e-41
9.88; 0.3; -2.61051e+16; 4.59093e-41
9.88; 0.29; -2.61051e+16; 4.59093e-41
9.88; 0.29; -2.61051e+16; 4.59093e-41
9.88; 0.28; -2.61051e+16; 4.59093e-41
9.88; 0.29; -2.61051e+16; 4.59093e-41
9.88; 0.31; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.33; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.3; -2.61051e+16; 4.59093e-41
9.88; 0.29; -2.61052e+16; 4.59093e-41
9.88; 0.29; -2.61078e+16; 4.59093e-41
9.88; 0.29; -2.61051e+16; 4.59093e-41
9.88; 0.29; -2.61051e+16; 4.59093e-41
9.88; 0.3; -2.61051e+16; 4.59093e-41
9.88; 0.3; -2.61051e+16; 4.59093e-41
9.88; 0.31; -2.61051e+16; 4.59093e-41
9.88; 0.31; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.3; -2.61051e+16; 4.59093e-41
9.88; 0.3; -2.61051e+16; 4.59093e-41
9.88; 0.3; -2.61051e+16; 4.59093e-41
9.88; 0.31; -2.61051e+16; 4.59093e-41
9.88; 0.31; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
9.88; 0.32; -2.61051e+16; 4.59093e-41
ChiSquared: 0
0.1; 0.14; 0; 0
0.1; 0.14; 0; 0
0.17; 0.13; 0; 0
0.24; 0.12; 0; 0
0.32; 0.12; 0; 0
0.39; 0.12; 0; 0
0.46; 0.11; 0; 0
0.53; 0.11; 2.16588e-22; 3.07991e-41
0.6; 0.11; 0; 0
0.67; 0.11; 0; 0
0.74; 0.11; 0; 0
0.81; 0.12; 0; 0
0.88; 0.12; 0; 0
0.95; 0.13; 0; 0
1.02; 0.14; 0; 0
1.09; 0.15; 2.16119e-22; 3.07991e-41
1.17; 0.17; 0; 0
1.24; 0.18; 0; 0
1.3; 0.2; 0; 0
1.38; 0.23; 0; 0
1.45; 0.27; 0; 0
1.52; 0.32; 0; 0
1.59; 0.4; 0; 0
1.66; 0.54; 2.72874e-22; 3.07991e-41
1.73; 0.74; 0; 0
1.8; 1; 0; 0
1.87; 1.16; 0; 0
1.94; 1.22; 0; 0
2.01; 1.15; 0; 0
2.08; 0.97; 0; 0
2.15; 0.8; 0; 0
2.23; 0.72; 2.2346e-22; 3.07991e-41
2.29; 0.69; 0; 0
2.37; 0.89; 0; 0
2.44; 1.91; 0; 0
2.5; 2.02; 0; 0
2.58; 2.38; 0; 0
2.65; 2.81; 0; 0
2.72; 3.23; 0; 0
2.79; 3.33; 2.18743e-22; 3.07991e-41
2.86; 3.06; 0; 0
2.93; 2.33; 0; 0
3; 1.59; 0; 0
3.08; 0.93; 0; 0
3.15; 0.66; 0; 0
3.21; 0.53; 0; 0
3.29; 0.41; 0; 0
3.35; 0.36; 2.20812e-22; 3.07991e-41
3.42; 0.3; 0; 0
3.5; 0.28; 0; 0
3.56; 0.26; 0; 0
3.63; 0.23; 0; 0
3.71; 0.21; 2.55866e-23; 3.07991e-41
3.78; 0.18; 2.56328e-23; 3.07991e-41
3.85; 0.17; 2.04561e-22; 3.07991e-41
3.85; 0.14; -2.61052e+16; 4.59093e-41
3.92; 0.13; 2.70514e-22; 3.07991e-41
3.99; 0.12; 0; 0
4.06; 0.12; 2.68554e-22; 3.07991e-41
4.13; 0.12; 0; 0
4.2; 0.12; -2.61052e+16; 4.59093e-41
4.27; 0.11; 0; 0
4.34; 0.11; -2.61053e+16; 4.59093e-41
4.42; 0.12; -2.61052e+16; 4.59093e-41
4.49; 0.12; 0; 0
4.55; 0.13; -2.61053e+16; 4.59093e-41
4.63; 0.14; -2.61051e+16; 4.59093e-41
4.7; 0.15; -2.61052e+16; 4.59093e-41
4.76; 0.18; -2.61053e+16; 4.59093e-41
4.83; 0.2; -2.61051e+16; 4.59093e-41
4.91; 0.2; -2.61052e+16; 4.59093e-41
4.97; 0.23; 0; 0
5.04; 0.27; -2.61056e+16; 4.59093e-41
5.12; 0.35; -2.61051e+16; 4.59093e-41
5.19; 0.46; -2.61051e+16; 4.59093e-41
5.26; 0.59; -2.61051e+16; 4.59093e-41
5.33; 0.92; -2.61051e+16; 4.59093e-41
5.4; 1.11; -2.61051e+16; 4.59093e-41
5.47; 1.09; -2.61052e+16; 4.59093e-41
5.54; 1.03; 0; 0
5.61; 0.79; -2.61056e+16; 4.59093e-41
5.68; 0.7; -2.61051e+16; 4.59093e-41
5.75; 0.66; -2.61051e+16; 4.59093e-41
