2.9	52.7	0.1	4.191260749
3	50.3	0.1	4.094712037
3.1	44.3	0.1	3.842742077
3.2	46.7	0.1	3.945461528
3.3	51.3	0.1	4.135214626
3.4	50.3	0.1	4.094712037
3.5	48.7	0.1	4.029061098
3.6	50	0.1	4.082482905
3.7	50.7	0.1	4.110960958
3.8	46.3	0.1	3.928528138
3.9	63.7	0.1	4.60796412
4	55.3	0.1	4.293405796
4.1	56.7	0.1	4.347413024
4.2	63	0.1	4.582575695
4.3	67.3	0.1	4.736383993
4.4	83.3	0.1	5.269408569
4.5	177.7	0.1	7.696319467
4.6	277	0.1	9.609023537
4.7	359	0.1	10.93922605
4.8	469	0.1	12.50333289
4.9	504.7	0.1	12.9704793
5	546	0.1	13.49073756
5.1	600	0.1	14.14213562
5.2	675.3	0.1	15.00333296
5.3	701.7	0.1	15.29378959
5.4	724	0.1	15.53490693
5.5	746.3	0.1	15.77233866
5.6	749.3	0.1	15.80400793
5.7	814	0.1	16.4721988
5.8	838.3	0.1	16.71625955
5.9	823.3	0.1	16.5660295
6	853	0.1	16.86218649
6.1	859	0.1	16.92138686
6.2	869	0.1	17.01959655
6.3	862.3	0.1	16.95385895
6.4	878.3	0.1	17.11042567
6.5	874	0.1	17.06848949
6.6	897	0.1	17.29161647
6.7	893.7	0.1	17.25977984
6.8	869	0.1	17.01959655
6.9	895.7	0.1	17.27908177
7	869.7	0.1	17.02645001
7.1	870.7	0.1	17.03623589
7.2	874.3	0.1	17.07141861
7.3	884	0.1	17.16585759
7.4	830.7	0.1	16.6403125
7.5	845.7	0.1	16.7898779
7.6	843.3	0.1	16.7660371
7.7	804.7	0.1	16.37783054
7.8	805.3	0.1	16.38393522
7.9	763.7	0.1	15.95514546
8	750	0.1	15.8113883
8.1	720.3	0.1	15.49516053
8.2	712	0.1	15.40562668
8.3	712.3	0.1	15.4088719
8.4	686	0.1	15.1217283
8.5	690.7	0.1	15.17344171
8.6	666.7	0.1	14.90749252
8.7	691	0.1	15.17673658
8.8	795.7	0.1	16.2859858
8.9	1112.7	0.1	19.25876424
9	1604	0.1	23.12286026
9.1	1721.3	0.1	23.95342703
9.2	1349	0.1	21.20534524
9.3	787.7	0.1	16.20390899
9.4	649	0.1	14.70827432
9.5	660	0.1	14.83239697
9.6	629	0.1	14.47987109
9.7	633	0.1	14.52583905
9.8	631.3	0.1	14.50632046
9.9	687.3	0.1	15.13604968
10	1259.7	0.1	20.49146164
10.1	2922.7	0.1	31.21271109
10.2	3785	0.1	35.51994745
10.3	3338.7	0.1	33.36015587
10.4	1682	0.1	23.67840085
10.5	659	0.1	14.82115605
10.6	559.7	0.1	13.65894091
10.7	537.7	0.1	13.3878054
10.8	515.7	0.1	13.11106403
10.9	493	0.1	12.81925635
11	491	0.1	12.79322737
11.1	472.3	0.1	12.54724405
11.2	446	0.1	12.19289411
11.3	446	0.1	12.19289411
11.4	461	0.1	12.39623599
11.5	437.3	0.1	12.07338671
11.6	430.3	0.1	11.97636561
11.7	411	0.1	11.70469991
11.8	396.7	0.1	11.49927534
11.9	394	0.1	11.46007563
12	378	0.1	11.22497216
12.1	376	0.1	11.19523708
12.2	365	0.1	11.03026141
12.3	364	0.1	11.01514109
12.4	362.3	0.1	10.98938882
12.5	357.7	0.1	10.91940169
12.6	334.3	0.1	10.55619881
12.7	340.7	0.1	10.65676624
12.8	329	0.1	10.47218538
12.9	310.3	0.1	10.17021796
13	324	0.1	10.39230485
13.1	297	0.1	9.949874371
13.2	290.3	0.1	9.837004964
13.3	271.3	0.1	9.509644227
13.4	280	0.1	9.660917831
13.5	275.7	0.1	9.586448769
13.6	261.7	0.1	9.339878657
13.7	258	0.1	9.273618495
13.8	254.3	0.1	9.206881484
13.9	234	0.1	8.831760866
14	248.3	0.1	9.097618736
14.1	224	0.1	8.640987598
14.2	238.7	0.1	8.920014948
14.3	230.7	0.1	8.769264507
14.4	207.3	0.1	8.312640976
14.5	213.3	0.1	8.432081594
14.6	224.7	0.1	8.654478609
14.7	204.7	0.1	8.260347047
14.8	204.7	0.1	8.260347047
14.9	203	0.1	8.22597512
15	199.7	0.1	8.158839787
15.1	195	0.1	8.062257748
15.2	207.7	0.1	8.320657025
15.3	195	0.1	8.062257748
15.4	193.3	0.1	8.027037644
15.5	188.7	0.1	7.930952024
15.6	191.3	0.1	7.98540335
15.7	184.3	0.1	7.837941907
15.8	188.7	0.1	7.930952024
15.9	180	0.1	7.745966692
16	180.3	0.1	7.752418977
16.1	181	0.1	7.767453465
16.2	164	0.1	7.393691004
16.3	167	0.1	7.461009762
16.4	180	0.1	7.745966692
16.5	176.3	0.1	7.665941995
16.6	157.3	0.1	7.241086475
16.7	171.3	0.1	7.556454195
16.8	160.3	0.1	7.309810759
16.9	160.7	0.1	7.31892524
17	160	0.1	7.302967433
17.1	175	0.1	7.637626158
17.2	165	0.1	7.416198487
17.3	161	0.1	7.325753659
17.4	148.3	0.1	7.03088425
17.5	147.7	0.1	7.016646872
17.6	169.3	0.1	7.51221228
17.7	156	0.1	7.211102551
17.8	164	0.1	7.393691004
17.9	200.3	0.1	8.171087239
18	194.3	0.1	8.047774019
18.1	208.7	0.1	8.340663443
18.2	259.7	0.1	9.304120951
18.3	343	0.1	10.69267662
18.4	320.7	0.1	10.33924562
18.5	232.7	0.1	8.807194029
18.6	177.3	0.1	7.687652438
18.7	158.3	0.1	7.264066813
18.8	159.3	0.1	7.286974681
18.9	156.3	0.1	7.218032973
19	144.7	0.1	6.945022198
19.1	145.3	0.1	6.959406105
