31	12876
32	13003
33	12898
34	12603
35	12849
36	12855
37	12692
38	12705
39	12463
40	12604
41	12767
42	12679
43	12497
44	12534
45	12571
46	12427
47	12622
48	12639
49	12597
50	12583
51	12434
52	12339
53	12275
54	12260
55	12365
56	12543
57	12388
58	12388
59	12641
60	12951
61	13065
62	13376
63	13800
64	14411
65	14510
66	14785
67	15063
68	15047
69	15118
70	15172
71	14977
72	14690
73	14387
74	14051
75	13912
76	13899
77	13759
78	13415
79	13545
80	13250
81	13074
82	13231
83	12805
84	13055
85	12811
86	12481
87	12538
88	12370
89	12621
90	12441
91	12499
92	12318
93	12176
94	12137
95	12109
96	12201
97	11865
98	11737
99	11632
100	11692
101	11671
102	11553
103	11466
104	11519
105	11517
106	11252
107	11225
108	11263
109	11372
110	11243
111	11221
112	11406
113	11205
114	11234
115	11084
116	11017
117	11109
118	11218
119	11148
120	11056
121	11077
122	11203
123	11034
124	11134
125	11005
126	10999
127	11038
128	11038
129	11262
130	11134
131	11088
132	11158
133	11138
134	11297
135	11275
136	11328
137	11218
138	11309
139	11568
140	11214
141	11235
142	11155
143	11165
144	10991
145	10721
146	10761
147	10579
148	10137
149	9982
150	9649
151	9436
152	9018
153	8571
154	8277
155	7721
156	7213
157	6848
158	6395
159	5839
160	5428
161	5040
162	4728
163	4164
164	4072
165	3694
166	3369
167	3200
168	2977
169	2862
170	2567
171	2473
172	2430
173	2240
174	2254
175	2154
176	2050
177	1920
178	1841
179	1883
180	1850
181	1796
182	1927
183	1985
184	2120
185	2169
186	2329
187	2644
188	2984
189	3436
190	3927
191	4568
192	5331
193	6370
194	7213
195	8645
196	10155
197	11671
198	13604
199	15861
200	18182
201	20653
202	23623
203	26409
204	30007
205	32884
206	36486
207	39383
208	42708
209	45775
210	47439
211	49758
212	51867
213	52559
214	52815
215	52943
216	52162
217	50808
218	48715
219	46177
220	42530
221	39001
222	35539
223	32076
224	28061
225	24462
226	21163
227	17915
228	14756
229	12300
230	9984
231	7920
232	6241
233	4964
234	3786
235	2959
236	2208
237	1675
238	1252
239	1015
240	738
241	647
242	480
243	413
244	347
245	302
246	304
247	264
248	255
249	218
250	217
251	244
252	223
253	231
254	220
255	197
256	203
257	206
258	228
259	197
260	189
261	205
262	204
263	200
264	237
265	200
266	205
267	197
268	200
269	186
270	189
271	180
272	198
273	176
274	165
275	159
276	185
277	175
278	186
279	182
280	194
281	165
282	162
283	159
284	154
285	149
286	168
287	147
288	132
289	158
290	146
291	157
292	143
293	131
294	119
295	140
296	161
297	147
298	122
299	137
300	119
301	122
302	109
303	113
304	112
305	123
306	127
307	117
308	132
309	117
310	117
311	133
312	116
313	91
314	111
315	113
316	121
317	104
318	114
319	98
320	106
321	93
322	128
323	99
324	102
325	101
326	105
327	95
328	96
329	111
330	106
331	94
332	74
333	101
334	104
335	104
336	101
337	87
338	87
339	91
340	100
341	73
342	92
343	87
344	93
345	73
346	84
347	76
348	102
349	75
350	78
351	74
352	81
353	79
354	58
355	58
356	86
357	56
358	72
359	60
360	71
361	86
362	81
363	67
364	64
365	79
366	66
367	58
368	77
369	55
370	70
371	63
372	59
373	60
374	54
375	67
376	76
377	72
378	45
379	45
380	60
381	59
382	62
383	62
384	65
385	59
386	68
387	60
388	64
389	71
390	53
391	59
392	58
393	62
394	56
395	64
396	62
397	63
398	65
399	66
400	65
401	66
402	62
403	61
404	68
405	58
406	69
407	62
408	71
409	64
410	61
411	65
412	80
413	70
414	64
415	56
416	55
417	62
418	54
419	55
420	58
421	45
422	46
423	57
424	39
425	43
426	53
427	46
428	47
429	31
430	39
431	39
432	34
433	28
434	30
435	25
436	23
437	31
438	29
439	25
440	30
441	15
442	34
443	22
444	19
445	24
446	20
447	24
448	12
449	25
450	18
451	15
452	24
453	24
454	16
455	16
456	24
457	16
458	23
459	16
460	16
461	14
462	12
463	17
464	14
465	20
466	16
467	11
468	15
469	6
470	16
471	9
472	6
473	9
474	6
475	4
476	17
477	4
478	9
479	7
480	5
481	6
482	3
483	7
484	5
485	3
486	5
487	5
488	6
489	1
490	2
491	2
492	4
493	4
494	0
495	5
496	3
497	2
498	2
499	5
500	1
501	4
502	1
503	2
504	3
505	4
506	5
507	3
508	0
509	2
510	2
511	4
512	2
513	2
514	7
515	2
516	2
517	7
518	1
519	4
520	1
521	1
522	3
523	2
524	3
525	2
526	7
527	4
528	1
529	0
530	5
531	0
532	3
533	1
534	2
